SessionID,Series,Role,Soundfile,Target_Competitor,Modifier,Transcription,Fluency,Adjective,Onset(ms),Comments,X12,X13,X14,X15,X16,X17,X18
22,27,Training,Z_27_09.wav,saw_hand / saw_electric,1,eh handheld saw,,,,,,,,,,,
22,28,Training,Z_28_06.wav,fan_hand / fan_electric,1,geisha fan,,,,,,,,,,,
22,29,Training,Z_29_07.wav,orange_skin / orange_slice,1,full orange,,,,,,,,,,,
22,30,Training,Z_30_09.wav,spade_garden / spade_beach,1,garden shovel,,,,,,,,,,,
22,31,Training,Z_31_09.wav,key_gold / key_car,1,brass key,,,,,,,,,,,
22,32,Training,Z_32_09.wav,door_handle / door_knob,1,eh han door handle that isn't a knob,check,,,,,,,,,,
22,33,Training,Z_33_09.wav,bell_hand / bell_bike,1,brass bell,,,,,,,,,,,
22,34,Training,Z_34_08.wav,cheese_block / cheese_blue,1,holey cheese,,,,,,,,,,,
22,35,Training,Z_35_07.wav,bee_honey / B_letter,1,bumblebee,,,,,,,,,,,
22,36,Training,Z_36_07.wav,phone_office / phone_mobile,1,a landline phone,,,,,,,,,,,
22,37,Training,Z_37_08.wav,clock_wall / clock_digital,1,the wall clock,,,,,,,,,,,
22,38,Training,Z_38_09.wav,hat_sun / hat_cowboy,1,ladies hat,,,,,,,,,,,
22,39,Training,Z_39_07.wav,pen_ballpoint / pen_nolid,0,the blue biro pen,,,,,,,,,,,
22,40,Training,Z_40_07.wav,apple_red / apple_green,1,red apple,,,,,,,,,,,
22,41,Training,Z_41_09.wav,pipe_smoke / pipe_kitchen,1,wooden pipe,,,,,,,,,,,
22,42,Training,Z_42_08.wav,bat_animal / bat_baseball,0,a bat,,,,,,,,,,,
22,43,Training,Z_43_09.wav,horse_animal / horse_rocking,0,horse,,,,,,,,,,,
22,44,Training,Z_44_07.wav,tshirt_round / tshirt_vneck,0,yellow tshirt,,,,,,,,,,,
22,45,Training,Z_45_09.wav,glasses_reading / glasses_drinking,0,(noise at start) eh glasses,,,,,,,,,,,
22,46,Training,Z_46_07.wav,eye_pupil / I_letter,0,the eye,,,,,,,,,,,
22,47,Training,Z_47_09.wav,potatoes_skin / potatoes_peeled,0,potatoes,,,,,,,,,,,
22,48,Training,Z_48_06.wav,mouse_computer / mouse_animal,1,computer mouse,,,,,,,,,,,
23,1,Test,T_01.wav,spoon_reg / spoon_wooden,1,teaspoon,,,,,,,,,,,
23,2,Test,T_02.wav,bin_lid / bin_pedal,1,lift up bin,check?,,,,,,,,,,
23,3,Test,T_03.wav,bike_mountain / bike_motor,1,pedal bike,,,,,,,,,,,
23,4,Test,T_04.wav,coffee_cup / coffee_saucer,1,without a saucer,check?,,,,,,,,,,
23,5,Test,T_05.wav,mirror_wall / mirror_hand,1,fancy mirror,,,,,,,,,,,
23,6,Test,T_06.wav,chair_wooden / chair_baby,1,wooden chair,,,,,,,,,,,
23,7,Test,T_07.wav,lighter_flame / lighter_noflame,1,lit zippo,,,,,,,,,,,
23,8,Test,T_08.wav,egg_shell / egg_yolk,1,uncracked egg,,,,,,,,,,,
23,9,Test,T_09.wav,umbrella_open / umbrella_closed,1,open umbrella,,,,,,,,,,,
23,10,Test,T_10.wav,candle_unused / candle_melted,1,unlit candle,,,,,,,,,,,
23,11,Test,T_11.wav,knife_kitchen / knife_swiss,1,kitchen knife,,,,,,,,,,,
23,12,Test,T_12.wav,car_family / car_sports,1,silver car from the side,,,,,,,,,,,
23,13,Test,T_13.wav,lamp_bedroom / lamp_lava,1,lamps shade,,,,,,,,,,,
23,14,Test,T_14.wav,gun_real / gun_toy,0,"gun (WO?) electric, no sorry, like actual gun not the water pistol",,,,,,,,,,,
23,15,Test,T_15.wav,saddle_horse / saddle_bike,1,horse saddle,,,,,,,,,,,
23,16,Test,T_16.wav,pad_unlocked / pad_locked,0,padlock (WO?) ehh open padlock,,,,,,,,,,,
23,17,Test,T_17.wav,headphones_large / headphones_small,0,headphones (WO?) eh the overhead ones,,,,,,,,,,,
23,18,Test,T_18.wav,battery_AA / battery_car,0,"uh battery (WO?) oh eh the uh +/- one, the AA or whatever",,,,,,,,,,,
23,19,Test,T_19.wav,wine_glass / wine_red,0,glass (WO?) oh uh empty glass,,,,,,,,,,,
23,20,Test,T_20.wav,money_notes / money_coins,1,wad of cash,,,,,,,,,,,
23,21,Test,T_21.wav,boot_foot / boot_car,0,boot (WO?) um foot boot,,,,,,,,,,,
23,22,Test,T_22.wav,camera_corder / camera_cctv,1,fancy camera,,,,,,,,,,,
23,23,Test,T_23.wav,guitar_acoustic / guitar_electric,0,guitar oh uh acoustic guitar,,,,,,,,,,,
23,24,Test,T_24.wav,glove_wooly / glove_boxing,0,"glove, (WO?) oh yeah not the boxing glove, its like a marigold",,,,,,,,,,,
23,25,Test,T_25.wav,teapot_white / teapot_cosy,1,uncovered teapot,,,,,,,,,,,
23,26,Test,T_26.wav,helmet_bike / helmet_builders,1,bike helmet,,,,,,,,,,,
23,27,Test,T_27.wav,saw_hand / saw_electric,1,hack saw,,,,,,,,,,,
23,28,Test,T_28.wav,fan_hand / fan_electric,1,handheld fan,,,,,,,,,,,
23,29,Test,T_29.wav,orange_skin / orange_slice,1,full orange,,,,,,,,,,,
23,30,Test,T_30.wav,spade_garden / spade_beach,1,metal spade ,,,,,,,,,,,
23,31,Test,T_31.wav,key_gold / key_car,1,house key,,,,,,,,,,,
23,32,Test,T_32.wav,door_handle / door_knob,1,thin handle,,,,,,,,,,,
23,33,Test,T_33.wav,bell_hand / bell_bike,1,uh yeah the uh handheld bell,,,,,,,,,,,
23,34,Test,T_34.wav,cheese_block / cheese_blue,1,swiss cheese,,,,,,,,,,,
23,35,Test,T_35.wav,bee_honey / B_letter,1,insect bee,,,,,,,,,,,
23,36,Test,T_36.wav,phone_office / phone_mobile,1,hand telephone,,,,,,,,,,,
23,37,Test,T_37.wav,clock_wall / clock_digital,1,wall clock,,,,,,,,,,,
23,38,Test,T_38.wav,hat_sun / hat_cowboy,0,hat (WO?) uhh the one with black ribbon on it,,,,,,,,,,,
23,39,Test,T_39.wav,pen_ballpoint / pen_nolid,0,biro (WO?) uh one with lid on,,,,,,,,,,,
23,40,Test,T_40.wav,apple_red / apple_green,1,red apple ,,,,,,,,,,,
23,41,Test,T_41.wav,pipe_smoke / pipe_kitchen,0,pipe,,,,,,,,,,,
23,42,Test,T_42.wav,bat_animal / bat_baseball,0,bat oh um animal bat,,,,,,,,,,,
23,43,Test,T_43.wav,horse_animal / horse_rocking,0,ehm horse (WO?) ehm actual horse ,,,,,,,,,,,
23,44,Test,T_44.wav,tshirt_round / tshirt_vneck,0,eh tshirt (WO?) ehm mens yellow thirt,,,,,,,,,,,
23,45,Test,T_45.wav,glasses_reading / glasses_drinking,0,glasses (WO?) ehm wearing glasses,,,,,,,,,,,
23,46,Test,T_46.wav,eye_pupil / I_letter,1,human eye,,,,,,,,,,,
23,47,Test,T_47.wav,potatoes_skin / potatoes_peeled,1,potatoes oh um peel- unpeeled potatoes,,,,,,,,,,,
23,48,Test,T_48.wav,mouse_computer / mouse_animal,1,computer mouse,,,,,,,,,,,
23,1,Training,Z_01_06.wav,spoon_reg / spoon_wooden,1,teaspoon,,,,,,,,,,,
23,2,Training,Z_02_09.wav,bin_lid / bin_pedal,1,lift up bin,,,,,,,,,,,
23,3,Training,Z_03_08.wav,bike_mountain / bike_motor,1,pedal bike,,,,,,,,,,,
23,4,Training,Z_04_07.wav,coffee_cup / coffee_saucer,1,without a saucer,,,,,,,,,,,
23,5,Training,Z_05_08.wav,mirror_wall / mirror_hand,1,uhm wall fancy mirror,,,,,,,,,,,
23,6,Training,Z_06_08.wav,chair_wooden / chair_baby,1,eh wooden chair,,,,,,,,,,,
23,7,Training,Z_07_09.wav,lighter_flame / lighter_noflame,1,um a lit zippo,,,,,,,,,,,
23,8,Training,Z_08_09.wav,egg_shell / egg_yolk,1,uncracked egg,,,,,,,,,,,
23,9,Training,Z_09_09.wav,umbrella_open / umbrella_closed,1,open umbrella,,,,,,,,,,,
23,10,Training,Z_10_08.wav,candle_unused / candle_melted,0,candle uh unlit candle,,,,,,,,,,,
23,11,Training,Z_11_09.wav,knife_kitchen / knife_swiss,1,kitchen knife,,,,,,,,,,,
23,12,Training,Z_12_09.wav,car_family / car_sports,1,silver car from the side,,,,,,,,,,,
23,13,Training,Z_13_07.wav,lamp_bedroom / lamp_lava,1,lamps shade,,,,,,,,,,,
23,14,Training,Z_14_08.wav,gun_real / gun_toy,0,gun,,,,,,,,,,,
23,15,Training,Z_15_09.wav,saddle_horse / saddle_bike,1,a horse saddle,,,,,,,,,,,
23,16,Training,Z_16_06.wav,pad_unlocked / pad_locked,0,a padlock,,,,,,,,,,,
23,17,Training,Z_17_09.wav,headphones_large / headphones_small,0,headphones,,,,,,,,,,,
23,18,Training,Z_18_08.wav,battery_AA / battery_car,0,battery,,,,,,,,,,,
23,19,Training,Z_19_08.wav,wine_glass / wine_red,0,"glasses, sorry glass",,,,,,,,,,,
23,20,Training,Z_20_07.wav,money_notes / money_coins,1,wad of cash,,,,,,,,,,,
23,21,Training,Z_21_07.wav,boot_foot / boot_car,0,boot,,,,,,,,,,,
23,22,Training,Z_22_08.wav,camera_corder / camera_cctv,1,fancy camera,,,,,,,,,,,
23,23,Training,Z_23_06.wav,guitar_acoustic / guitar_electric,0,guitar,,,,,,,,,,,
23,24,Training,Z_24_09.wav,glove_wooly / glove_boxing,0,eh glove,,,,,,,,,,,
23,25,Training,Z_25_09.wav,teapot_white / teapot_cosy,1,uncovered teapot,,,,,,,,,,,
23,26,Training,Z_26_09.wav,helmet_bike / helmet_builders,1,bike helmet,,,,,,,,,,,
23,27,Training,Z_27_09.wav,saw_hand / saw_electric,1,hack saw,,,,,,,,,,,
23,28,Training,Z_28_08.wav,fan_hand / fan_electric,1,a handheld fan,,,,,,,,,,,
23,29,Training,Z_29_09.wav,orange_skin / orange_slice,1,a full orange,,,,,,,,,,,
23,30,Training,Z_30_08.wav,spade_garden / spade_beach,1,uh metal spadw,,,,,,,,,,,
23,31,Training,Z_31_07.wav,key_gold / key_car,1,household key,,,,,,,,,,,
23,32,Training,Z_32_08.wav,door_handle / door_knob,1,thin doorhandle,,,,,,,,,,,
23,33,Training,Z_33_09.wav,bell_hand / bell_bike,1,handheld bell,,,,,,,,,,,
23,34,Training,Z_34_09.wav,cheese_block / cheese_blue,1,swiss cheese,,,,,,,,,,,
23,35,Training,Z_35_07.wav,bee_honey / B_letter,1,eh insect bee,,,,,,,,,,,
23,36,Training,Z_36_07.wav,phone_office / phone_mobile,1,hand telephone,chec? I think this is what he said!,,,,,,,,,,
23,37,Training,Z_37_09.wav,clock_wall / clock_digital,1,ehm wall clock,,,,,,,,,,,
23,38,Training,Z_38_08.wav,hat_sun / hat_cowboy,0,hat,,,,,,,,,,,
23,39,Training,Z_39_08.wav,pen_ballpoint / pen_nolid,0,biro,,,,,,,,,,,
23,40,Training,Z_40_08.wav,apple_red / apple_green,1,red apple ,,,,,,,,,,,
23,41,Training,Z_41_08.wav,pipe_smoke / pipe_kitchen,0,pipe,,,,,,,,,,,
23,42,Training,Z_42_06.wav,bat_animal / bat_baseball,0,bat,,,,,,,,,,,
23,43,Training,Z_43_07.wav,horse_animal / horse_rocking,0,horse,,,,,,,,,,,
23,44,Training,Z_44_08.wav,tshirt_round / tshirt_vneck,0,uh yellow tshirt,,,,,,,,,,,
23,45,Training,Z_45_08.wav,glasses_reading / glasses_drinking,0,glasses,,,,,,,,,,,
23,46,Training,Z_46_07.wav,eye_pupil / I_letter,1,human eye,,,,,,,,,,,
23,47,Training,Z_47_08.wav,potatoes_skin / potatoes_peeled,0,potatoes,,,,,,,,,,,
23,48,Training,Z_48_09.wav,mouse_computer / mouse_animal,1,computer mouse,,,,,,,,,,,
24,1,Test,T_01.wav,spoon_reg / spoon_wooden,1,the metal spoon,,,,,,,,,,,
24,2,Test,T_02.wav,bin_lid / bin_pedal,1,the bigger dustbin,,,,,,,,,,,
24,3,Test,T_03.wav,bike_mountain / bike_motor,1,the push bike,,,,,,,,,,,
24,4,Test,T_04.wav,coffee_cup / coffee_saucer,0,coffee cup,,,,,,,,,,,
24,5,Test,T_05.wav,mirror_wall / mirror_hand,1,the wall mirror,,,,,,,,,,,
24,6,Test,T_06.wav,chair_wooden / chair_baby,1,the wooden chair,,,,,,,,,,,
24,7,Test,T_07.wav,lighter_flame / lighter_noflame,1,lit lighter,,,,,,,,,,,
24,8,Test,T_08.wav,egg_shell / egg_yolk,1,uncrqcked egg,,,,,,,,,,,
24,9,Test,T_09.wav,umbrella_open / umbrella_closed,1,the open umbrella,,,,,,,,,,,
24,10,Test,T_10.wav,candle_unused / candle_melted,1,the new candle,,,,,,,,,,,
24,11,Test,T_11.wav,knife_kitchen / knife_swiss,1,kitchen knife,,,,,,,,,,,
24,12,Test,T_12.wav,car_family / car_sports,1,4 door car,,,,,,,,,,,
24,13,Test,T_13.wav,lamp_bedroom / lamp_lava,1,the- the white lamp,,,,,,,,,,,
24,14,Test,T_14.wav,gun_real / gun_toy,0,"the gun (WO?) oh the the one that looks more real not like s toy gun with the orange on the end, so the one without the orange on the end/",,,,,,,,,,,
24,15,Test,T_15.wav,saddle_horse / saddle_bike,0,the saddle  (WO?) oh uh the bigger one,,,,,,,,,,,
24,16,Test,T_16.wav,pad_unlocked / pad_locked,0,the padlock,,,,,,,,,,,
24,17,Test,T_17.wav,headphones_large / headphones_small,1,the over the head headphones,,,,,,,,,,,
24,18,Test,T_18.wav,battery_AA / battery_car,0,"battery (WO?) eh the battery, oh I see , the the duracel one ",,,,,,,,,,,
24,19,Test,T_19.wav,wine_glass / wine_red,1,the wine- the empty wine glass***,,,,,,,,,,,
24,20,Test,T_20.wav,money_notes / money_coins,0,"eh the money, oh the notes",,,,,,,,,,,
24,21,Test,T_21.wav,boot_foot / boot_car,0,the boot (WO?) the shoe,,,,,,,,,,,
24,22,Test,T_22.wav,camera_corder / camera_cctv,1,the film camera,,,,,,,,,,,
24,23,Test,T_23.wav,guitar_acoustic / guitar_electric,0,the guitar (WO?) oh the acoustic,,,,,,,,,,,
24,24,Test,T_24.wav,glove_wooly / glove_boxing,1,"the red glove (WO?) oh um thee, the driving glove",,,,,,,,,,,
24,25,Test,T_25.wav,teapot_white / teapot_cosy,0,the teapot,,,,,,,,,,,
24,26,Test,T_26.wav,helmet_bike / helmet_builders,1,the bike helmet,,,,,,,,,,,
24,27,Test,T_27.wav,saw_hand / saw_electric,1,the handheld saw,,,,,,,,,,,
24,28,Test,T_28.wav,fan_hand / fan_electric,1,the handheld fan,,,,,,,,,,,
24,29,Test,T_29.wav,orange_skin / orange_slice,1,the full orange,,,,,,,,,,,
24,30,Test,T_30.wav,spade_garden / spade_beach,1,the grey spade,,,,,,,,,,,
24,31,Test,T_31.wav,key_gold / key_car,1,the gold key,,,,,,,,,,,
24,32,Test,T_32.wav,door_handle / door_knob,1,"the grey, the rectangular door handle",,,,,,,,,,,
24,33,Test,T_33.wav,bell_hand / bell_bike,1,the handheld bell,,,,,,,,,,,
24,34,Test,T_34.wav,cheese_block / cheese_blue,1,the cheese with holes in it,,,,,,,,,,,
24,35,Test,T_35.wav,bee_honey / B_letter,1,the insect bee,,,,,,,,,,,
24,36,Test,T_36.wav,phone_office / phone_mobile,1,the landline phone,,,,,,,,,,,
24,37,Test,T_37.wav,clock_wall / clock_digital,0,"the clock, oh the analoge clock",,,,,,,,,,,
24,38,Test,T_38.wav,hat_sun / hat_cowboy,1,the hat with the dark greeny black ribbon around it ,,,,,,,,,,,
24,39,Test,T_39.wav,pen_ballpoint / pen_nolid,1,"the biro, the biro with the lid on",,,,,,,,,,,
24,40,Test,T_40.wav,apple_red / apple_green,0,"the apple, oh red apple",,,,,,,,,,,
24,41,Test,T_41.wav,pipe_smoke / pipe_kitchen,1,smoking pipe,,,,,,,,,,,
24,42,Test,T_42.wav,bat_animal / bat_baseball,1,the animal bat,,,,,,,,,,,
24,43,Test,T_43.wav,horse_animal / horse_rocking,1,the horse (WO?) oh uh the real horse,,,,,,,,,,,
24,44,Test,T_44.wav,tshirt_round / tshirt_vneck,0,"yellow tshirt, uh the male tshirt",,,,,,,,,,,
24,45,Test,T_45.wav,glasses_reading / glasses_drinking,1,spectacles,,,,,,,,,,,
24,46,Test,T_46.wav,eye_pupil / I_letter,1,human eye,,,,,,,,,,,
24,47,Test,T_47.wav,potatoes_skin / potatoes_peeled,1,the potatoes (WO?) oh the unpeeled potatoes,,,,,,,,,,,
24,48,Test,T_48.wav,mouse_computer / mouse_animal,1,computer mouse,,,,,,,,,,,
24,1,Training,Z_01_09.wav,spoon_reg / spoon_wooden,1,metal spoon,,,,,,,,,,,
24,2,Training,Z_02_09.wav,bin_lid / bin_pedal,1,uh bigger dustbin,,,,,,,,,,,
24,3,Training,Z_03_07.wav,bike_mountain / bike_motor,1,the push bike,,,,,,,,,,,
24,4,Training,Z_04_07.wav,coffee_cup / coffee_saucer,1,coffee cup without a saucer,,,,,,,,,,,
24,5,Training,Z_05_09.wav,mirror_wall / mirror_hand,1,the wall mirror,,,,,,,,,,,
24,6,Training,Z_06_07.wav,chair_wooden / chair_baby,1,the wooden chair,,,,,,,,,,,
24,7,Training,Z_07_08.wav,lighter_flame / lighter_noflame,1,lit lighter,,,,,,,,,,,
24,8,Training,Z_08_09.wav,egg_shell / egg_yolk,1,uncracked egg,,,,,,,,,,,
24,9,Training,Z_09_07.wav,umbrella_open / umbrella_closed,1,the open umbrella,,,,,,,,,,,
24,10,Training,Z_10_08.wav,candle_unused / candle_melted,1,the new candle,,,,,,,,,,,
24,11,Training,Z_11_06.wav,knife_kitchen / knife_swiss,1,the kitchen knife,,,,,,,,,,,
24,12,Training,Z_12_09.wav,car_family / car_sports,1,4 door car,,,,,,,,,,,
24,13,Training,Z_13_09.wav,lamp_bedroom / lamp_lava,0,the lamp,,,,,,,,,,,
24,14,Training,Z_14_09.wav,gun_real / gun_toy,0,the gun,,,,,,,,,,,
24,15,Training,Z_15_08.wav,saddle_horse / saddle_bike,0,the saddle,,,,,,,,,,,
24,16,Training,Z_16_09.wav,pad_unlocked / pad_locked,0,the padlock,,,,,,,,,,,
24,17,Training,Z_17_08.wav,headphones_large / headphones_small,0,the headphones,,,,,,,,,,,
24,18,Training,Z_18_08.wav,battery_AA / battery_car,1,the battery,,,,,,,,,,,
24,19,Training,Z_19_09.wav,wine_glass / wine_red,0,the wine glass,,,,,,,,,,,
24,20,Training,Z_20_06.wav,money_notes / money_coins,0,the money,,,,,,,,,,,
24,21,Training,Z_21_08.wav,boot_foot / boot_car,0,the boot,,,,,,,,,,,
24,22,Training,Z_22_08.wav,camera_corder / camera_cctv,1,the film camera,,,,,,,,,,,
24,23,Training,Z_23_07.wav,guitar_acoustic / guitar_electric,0,thr guitar,,,,,,,,,,,
24,24,Training,Z_24_09.wav,glove_wooly / glove_boxing,0,the red glove,,,,,,,,,,,
24,25,Training,Z_25_09.wav,teapot_white / teapot_cosy,1,the white teapot,,,,,,,,,,,
24,26,Training,Z_26_07.wav,helmet_bike / helmet_builders,1,the bike helmet,,,,,,,,,,,
24,27,Training,Z_27_07.wav,saw_hand / saw_electric,1,the handheld saw,,,,,,,,,,,
24,28,Training,Z_28_07.wav,fan_hand / fan_electric,1,the handheld fan,,,,,,,,,,,
24,29,Training,Z_29_07.wav,orange_skin / orange_slice,1,the full orange,,,,,,,,,,,
24,30,Training,Z_30_08.wav,spade_garden / spade_beach,1,the grey spade,,,,,,,,,,,
24,31,Training,Z_31_07.wav,key_gold / key_car,1,the gold key,,,,,,,,,,,
24,32,Training,Z_32_07.wav,door_handle / door_knob,1,the rectangular door handle,,,,,,,,,,,
24,33,Training,Z_33_09.wav,bell_hand / bell_bike,1,the handheld bell,,,,,,,,,,,
24,34,Training,Z_34_08.wav,cheese_block / cheese_blue,1,the cheese with holes in it,,,,,,,,,,,
24,35,Training,Z_35_09.wav,bee_honey / B_letter,1,the insect bee,,,,,,,,,,,
24,36,Training,Z_36_09.wav,phone_office / phone_mobile,1,the landline phone,,,,,,,,,,,
24,37,Training,Z_37_07.wav,clock_wall / clock_digital,0,the clock,,,,,,,,,,,
24,38,Training,Z_38_06.wav,hat_sun / hat_cowboy,0,the hat,,,,,,,,,,,
24,39,Training,Z_39_07.wav,pen_ballpoint / pen_nolid,0,the biro,,,,,,,,,,,
24,40,Training,Z_40_08.wav,apple_red / apple_green,0,the apple,,,,,,,,,,,
24,41,Training,Z_41_07.wav,pipe_smoke / pipe_kitchen,1,smoking pipe,,,,,,,,,,,
24,42,Training,Z_42_07.wav,bat_animal / bat_baseball,0,the bat,,,,,,,,,,,
24,43,Training,Z_43_09.wav,horse_animal / horse_rocking,0,the horse,,,,,,,,,,,
24,44,Training,Z_44_07.wav,tshirt_round / tshirt_vneck,0,yellow tshirt,,,,,,,,,,,
24,45,Training,Z_45_08.wav,glasses_reading / glasses_drinking,1,spectacles,,,,,,,,,,,
24,46,Training,Z_46_06.wav,eye_pupil / I_letter,0,the eye,,,,,,,,,,,
24,47,Training,Z_47_09.wav,potatoes_skin / potatoes_peeled,0,the potatoes,,,,,,,,,,,
24,48,Training,Z_48_09.wav,mouse_computer / mouse_animal,1,the computer mouse,,,,,,,,,,,
25,1,Test,T_01.wav,spoon_reg / spoon_wooden,1,the metal spoon,,,,,,,,,,,
25,2,Test,T_02.wav,bin_lid / bin_pedal,0,the bin,,,,,,,,,,,
25,3,Test,T_03.wav,bike_mountain / bike_motor,0,the bike again (WO?) the same bike as befoew the cycle,,,,,,,,,,,
25,4,Test,T_04.wav,coffee_cup / coffee_saucer,1,the cup of coffee without a saucer,,,,,,,,,,,
25,5,Test,T_05.wav,mirror_wall / mirror_hand,0,"uh the miror (WO?) oh goodness, the same black mirror as before",,,,,,,,,,,
25,6,Test,T_06.wav,chair_wooden / chair_baby,1,the wooden chair,,,,,,,,,,,
25,7,Test,T_07.wav,lighter_flame / lighter_noflame,0,"ehm the lighter oh theres two, ehm the one that has a flame",,,,,,,,,,,
25,8,Test,T_08.wav,egg_shell / egg_yolk,0,the egg (WO?) eh the one thatÍs got a shell,,,,,,,,,,,
25,9,Test,T_09.wav,umbrella_open / umbrella_closed,0,ehm the red umbrella (WO?) the one thatÍs opne,,,,,,,,,,,
25,10,Test,T_10.wav,candle_unused / candle_melted,1,the candle that has a wick on it,,,,,,,,,,,
25,11,Test,T_11.wav,knife_kitchen / knife_swiss,1,ehm the same kithen metal knife,,,,,,,,,,,
25,12,Test,T_12.wav,car_family / car_sports,0,silver car again (WO?) ehm the cheaper one,,,,,,,,,,,
25,13,Test,T_13.wav,lamp_bedroom / lamp_lava,1,the same white lamp,,,,,,,,,,,
25,14,Test,T_14.wav,gun_real / gun_toy,1,the real gun again,,,,,,,,,,,
25,15,Test,T_15.wav,saddle_horse / saddle_bike,1,the riding saddle,,,,,,,,,,,
25,16,Test,T_16.wav,pad_unlocked / pad_locked,1,the unlocked padlock,,,,,,,,,,,
25,17,Test,T_17.wav,headphones_large / headphones_small,1,the over the ear earphones,,,,,,,,,,,
25,18,Test,T_18.wav,battery_AA / battery_car,1,the single battery again,,,,,,,,,,,
25,19,Test,T_19.wav,wine_glass / wine_red,1,emoty wine glass,,,,,,,,,,,
25,20,Test,T_20.wav,money_notes / money_coins,1,the stack of notes,,,,,,,,,,,
25,21,Test,T_21.wav,boot_foot / boot_car,1,the black boot,,,,,,,,,,,
25,22,Test,T_22.wav,camera_corder / camera_cctv,1,handheld video camera again,,,,,,,,,,,
25,23,Test,T_23.wav,guitar_acoustic / guitar_electric,1,the wooden guitar,,,,,,,,,,,
25,24,Test,T_24.wav,glove_wooly / glove_boxing,0,ehm the glove,,,,,,,,,,,
25,25,Test,T_25.wav,teapot_white / teapot_cosy,0,the teapot (WO?) the one without the sleeve,,,,,,,,,,,
25,26,Test,T_26.wav,helmet_bike / helmet_builders,1,the bike helmet,,,,,,,,,,,
25,27,Test,T_27.wav,saw_hand / saw_electric,1,the same eh the same manual saw,,,,,,,,,,,
25,28,Test,T_28.wav,fan_hand / fan_electric,0,"the fan again, the same fan the handheld fan",,,,,,,,,,,
25,29,Test,T_29.wav,orange_skin / orange_slice,1,ehm the same full orange,,,,,,,,,,,
25,30,Test,T_30.wav,spade_garden / spade_beach,1,the same shovel,,,,,,,,,,,
25,31,Test,T_31.wav,key_gold / key_car,0,"the key, ehm the same house key",,,,,,,,,,,
25,32,Test,T_32.wav,door_handle / door_knob,0,the door handle the same door handle as before,check?,,,,,,,,,,
25,33,Test,T_33.wav,bell_hand / bell_bike,0,"the bell, ehm the same hand held bell",,,,,,,,,,,
25,34,Test,T_34.wav,cheese_block / cheese_blue,0,cheese eh the holey cheese,,,,,,,,,,,
25,35,Test,T_35.wav,bee_honey / B_letter,0,"bee again, the same animal***",,,,,,,,,,,
25,36,Test,T_36.wav,phone_office / phone_mobile,1,telephone the same ehm house telephone,,,,,,,,,,,
25,37,Test,T_37.wav,clock_wall / clock_digital,1,the circular clock,,,,,,,,,,,
25,38,Test,T_38.wav,hat_sun / hat_cowboy,1,womans hat,,,,,,,,,,,
25,39,Test,T_39.wav,pen_ballpoint / pen_nolid,0,the same pen,,,,,,,,,,,
25,40,Test,T_40.wav,apple_red / apple_green,1,the red apple,,,,,,,,,,,
25,41,Test,T_41.wav,pipe_smoke / pipe_kitchen,1,old fashioned pipe,,,,,,,,,,,
25,42,Test,T_42.wav,bat_animal / bat_baseball,0,the same bat again ,,,,,,,,,,,
25,43,Test,T_43.wav,horse_animal / horse_rocking,1,real horse,,,,,,,,,,,
25,44,Test,T_44.wav,tshirt_round / tshirt_vneck,1,men tshirt,,,,,,,,,,,
25,45,Test,T_45.wav,glasses_reading / glasses_drinking,1,pair of glasses,,,,,,,,,,,
25,46,Test,T_46.wav,eye_pupil / I_letter,1,the same human eye,,,,,,,,,,,
25,47,Test,T_47.wav,potatoes_skin / potatoes_peeled,1,ehm unpeeled potatoes,,,,,,,,,,,
25,48,Test,T_48.wav,mouse_computer / mouse_animal,1,the keyboard mouse,,,,,,,,,,,
25,1,Training,Z_01_07.wav,spoon_reg / spoon_wooden,1,the metal spoon,,,,,,,,,,,
25,2,Training,Z_02_09.wav,bin_lid / bin_pedal,0,the bin ,,,,,,,,,,,
